,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS
1804,NM,G3500350,Holloman Afb,747320,32.85,-106.1,,"=""35035"""
1805,NM,G3500370,Tucumcari Faa Ap,723676,35.18,-103.6,,"=""35037"""
1806,NM,G3500390,Taos Muni Apt Awos,723663,36.45,-105.67,87529.0,"=""35039"""
1807,NM,G3500410,Clovis Cannon Afb,722686,34.38,-103.32,88103.0,"=""35041"""
1808,NM,G3500430,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106.0,"=""35043"""
1809,NM,G3500450,Farmington Four Corners Regl,723658,36.75,-108.23,,"=""35045"""
1810,NM,G3500470,Las Vegas Municipal Arpt,723677,35.65,-105.15,,"=""35047"""
1811,NM,G3500490,Sata Fe County Municipal Ap,723656,35.62,-106.08,87507.0,"=""35049"""
1812,NM,G3500510,Truth Or Consequences Muni Ap,722710,33.23,-107.27,,"=""35051"""
1813,NM,G3500530,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106.0,"=""35053"""
1814,NM,G3500550,Taos Muni Apt Awos,723663,36.45,-105.67,87529.0,"=""35055"""
1815,NM,G3500570,Sata Fe County Municipal Ap,723656,35.62,-106.08,87507.0,"=""35057"""
1816,NM,G3500590,Clayton Municipal Airpark,723600,36.45,-103.15,,"=""35059"""
1817,NM,G3500610,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106.0,"=""35061"""
1818,NY,G3600010,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36001"""
1819,PA,G3600030,Bradford Regional Ap,725266,41.8,-78.63,,"=""36003"""
1820,NY,G3600050,New York Laguardia Arpt,725030,40.78,-73.88,11371.0,"=""36005"""
1821,NY,G3600070,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905.0,"=""36007"""
1822,PA,G3600090,Bradford Regional Ap,725266,41.8,-78.63,,"=""36009"""
1823,NY,G3600110,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212.0,"=""36011"""
1824,NY,G3600130,Jamestown  Awos,725235,42.15,-79.27,14701.0,"=""36013"""
1825,NY,G3600150,Elmira Corning Regional Ap,725156,42.17,-76.9,14845.0,"=""36015"""
1826,NY,G3600170,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905.0,"=""36017"""
1827,VT,G3600190,Burlington International Ap,726170,44.47,-73.15,5403.0,"=""36019"""
1828,NY,G3600210,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36021"""
1829,NY,G3600230,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905.0,"=""36023"""
1830,NY,G3600250,Monticello Awos,725145,41.7,-74.8,12762.0,"=""36025"""
1831,NY,G3600270,Poughkeepsie Dutchess Co Ap,725036,41.63,-73.88,12590.0,"=""36027"""
1832,NY,G3600290,Buffalo Niagara Intl Ap,725280,42.93,-78.73,14225.0,"=""36029"""
1833,NY,G3600310,Adirondack Rgnl,726228,44.38,-74.2,12945.0,"=""36031"""
1834,NY,G3600330,Adirondack Rgnl,726228,44.38,-74.2,12945.0,"=""36033"""
1835,NY,G3600350,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36035"""
1836,NY,G3600370,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36037"""
1837,NY,G3600390,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36039"""
1838,NY,G3600410,Adirondack Rgnl,726228,44.38,-74.2,12945.0,"=""36041"""
1839,NY,G3600430,Utica Oneida County Ap,725197,43.15,-75.38,13424.0,"=""36043"""
1840,NY,G3600450,Watertown Ap,726227,44.0,-76.02,13634.0,"=""36045"""
1841,NY,G3600470,New York-Central Park Observatory-Belevedere Castle,725053,40.7793,-73.9691,,"=""36047"""
1842,NY,G3600490,Fort Drum Wheeler S,743700,44.05,-75.72,13643.0,"=""36049"""
1843,NY,G3600510,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36051"""
1844,NY,G3600530,Utica Oneida County Ap,725197,43.15,-75.38,13424.0,"=""36053"""
1845,NY,G3600550,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36055"""
1846,NY,G3600570,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36057"""
1847,NY,G3600590,Republic,744864,40.72,-73.42,11735.0,"=""36059"""
1848,NY,G3600610,New York-Central Park Observatory-Belevedere Castle,725053,40.7793,-73.9691,,"=""36061"""
1849,NY,G3600630,Niagara Falls Af,725287,43.1,-78.95,14304.0,"=""36063"""
1850,NY,G3600650,Utica Oneida County Ap,725197,43.15,-75.38,13424.0,"=""36065"""
1851,NY,G3600670,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212.0,"=""36067"""
1852,NY,G3600690,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36069"""
1853,NY,G3600710,Stewart Field,725038,41.5,-74.1,12475.0,"=""36071"""
1854,NY,G3600730,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36073"""
1855,NY,G3600750,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212.0,"=""36075"""
1856,NY,G3600770,Utica Oneida County Ap,725197,43.15,-75.38,13424.0,"=""36077"""
1857,CT,G3600790,Danbury Municipal,725086,41.37,-73.48,6813.0,"=""36079"""
1858,NY,G3600810,New York Laguardia Arpt,725030,40.78,-73.88,11371.0,"=""36081"""
1859,NY,G3600830,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36083"""
1860,NJ,G3600850,Newark International Arpt,725020,40.72,-74.18,7104.0,"=""36085"""
1861,NY,G3600870,White Plains Westchester Co A,725037,41.07,-73.72,10577.0,"=""36087"""
1862,NY,G3600890,Massena Ap,726223,44.93,-74.85,13662.0,"=""36089"""
1863,NY,G3600910,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36091"""
1864,NY,G3600930,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36093"""
1865,NY,G3600950,Albany County Ap,725180,42.75,-73.8,12205.0,"=""36095"""
1866,NY,G3600970,Elmira Corning Regional Ap,725156,42.17,-76.9,14845.0,"=""36097"""
1867,NY,G3600990,Elmira Corning Regional Ap,725156,42.17,-76.9,14845.0,"=""36099"""
1868,NY,G3601010,Elmira Corning Regional Ap,725156,42.17,-76.9,14845.0,"=""36101"""
1869,NY,G3601030,Islip-Long Island MacArthur AP,725050,40.79,-73.1,11779.0,"=""36103"""
1870,NY,G3601050,Monticello Awos,725145,41.7,-74.8,12762.0,"=""36105"""
1871,NY,G3601070,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905.0,"=""36107"""
1872,NY,G3601090,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905.0,"=""36109"""
1873,NY,G3601110,Poughkeepsie Dutchess Co Ap,725036,41.63,-73.88,12590.0,"=""36111"""
1874,NY,G3601130,Glens Falls Ap,725185,43.35,-73.62,12804.0,"=""36113"""
1875,NY,G3601150,Glens Falls-Bennett Meml AP,725220,43.35,-73.617,12804.0,"=""36115"""
1876,NY,G3601170,Rochester Greater Rochester I,725290,43.12,-77.68,14624.0,"=""36117"""
1877,NY,G3601190,White Plains Westchester Co A,725037,41.07,-73.72,10577.0,"=""36119"""
1878,NY,G3601210,Buffalo Niagara Intl Ap,725280,42.93,-78.73,14225.0,"=""36121"""
1879,NY,G3601230,Elmira Corning Regional Ap,725156,42.17,-76.9,14845.0,"=""36123"""
1880,VA,G3700010,Danville Faa Ap,724106,36.57,-79.33,24586.0,"=""37001"""
1881,NC,G3700030,Hickory Regional Ap,723145,35.73,-81.38,28601.0,"=""37003"""
1882,WV,G3700050,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813.0,"=""37005"""
1883,NC,G3700070,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37007"""
1884,WV,G3700090,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813.0,"=""37009"""
1885,TN,G3700110,Bristol-Tri-Cities Rgnl AP,723350,36.467,-82.4,,"=""37011"""
1886,NC,G3700130,Pitt Greenville Arp,723065,35.63,-77.4,27834.0,"=""37013"""
1887,VA,G3700150,Franklin Naas,723083,36.7,-76.9,23315.0,"=""37015"""
1888,NC,G3700170,Fayetteville Rgnl G,723035,34.98,-78.88,28306.0,"=""37017"""
1889,NC,G3700190,Wilmington International Arpt,723013,34.27,-77.9,28405.0,"=""37019"""
1890,NC,G3700210,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37021"""
1891,NC,G3700230,Hickory Rgnl AP,723010,35.733,-81.383,28601.0,"=""37023"""
1892,NC,G3700250,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37025"""
1893,NC,G3700270,Hickory Rgnl AP,723010,35.733,-81.383,28601.0,"=""37027"""
1894,NC,G3700290,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909.0,"=""37029"""
1895,NC,G3700310,Cherry Point Mcas,723090,34.9,-76.88,28532.0,"=""37031"""
1896,VA,G3700330,Danville Faa Ap,724106,36.57,-79.33,24586.0,"=""37033"""
1897,NC,G3700350,Hickory Regional Ap,723145,35.73,-81.38,28601.0,"=""37035"""
1898,NC,G3700370,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37037"""
1899,TN,G3700390,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701.0,"=""37039"""
1900,NC,G3700410,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909.0,"=""37041"""
1901,TN,G3700430,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701.0,"=""37043"""
1902,NC,G3700450,Hickory Regional Ap,723145,35.73,-81.38,28601.0,"=""37045"""
1903,SC,G3700470,North Myrtle Beach Grand Stra,747915,33.82,-78.72,29598.0,"=""37047"""
1904,NC,G3700490,New Bern Craven Co Regl Ap,723095,35.07,-77.05,28562.0,"=""37049"""
1905,NC,G3700510,Fort Bragg Simmons Aaf,746930,35.13,-78.93,28311.0,"=""37051"""
1906,NC,G3700530,Elizabeth City Rgnl AP-CGAS Elizabeth City,723070,36.26,-76.179,27909.0,"=""37053"""
1907,NC,G3700550,Dare Co Rgnl,723046,35.92,-75.7,27954.0,"=""37055"""
1908,NC,G3700570,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37057"""
1909,NC,G3700590,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37059"""
1910,NC,G3700610,Jacksonville  Awos,723069,34.83,-77.62,,"=""37061"""
1911,NC,G3700630,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37063"""
1912,NC,G3700650,Pitt Greenville Arp,723065,35.63,-77.4,27834.0,"=""37065"""
1913,NC,G3700670,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105.0,"=""37067"""
1914,NC,G3700690,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37069"""
1915,NC,G3700710,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37071"""
1916,VA,G3700730,Franklin Naas,723083,36.7,-76.9,23315.0,"=""37073"""
1917,TN,G3700750,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701.0,"=""37075"""
1918,NC,G3700770,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37077"""
1919,NC,G3700790,Kinston Stallings Afb,723067,35.32,-77.63,28503.0,"=""37079"""
1920,NC,G3700810,Greensboro Piedmont Triad Int,723170,36.1,-79.95,27410.0,"=""37081"""
1921,NC,G3700830,Rocky Mount Wilson,723068,35.85,-77.9,27822.0,"=""37083"""
1922,NC,G3700850,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37085"""
1923,NC,G3700870,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37087"""
1924,NC,G3700890,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37089"""
1925,VA,G3700910,Franklin Naas,723083,36.7,-76.9,23315.0,"=""37091"""
1926,NC,G3700930,Fayetteville Pope Afb,723030,35.17,-79.02,28308.0,"=""37093"""
1927,NC,G3700950,Cape Hatteras Nws Bldg,723040,35.27,-75.55,27920.0,"=""37095"""
1928,NC,G3700970,Hickory Regional Ap,723145,35.73,-81.38,28601.0,"=""37097"""
1929,NC,G3700990,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37099"""
1930,NC,G3701010,Goldsboro Seymour Johnson Afb,723066,35.35,-77.97,27531.0,"=""37101"""
1931,NC,G3701030,New Bern Craven Co Regl Ap,723095,35.07,-77.05,28562.0,"=""37103"""
1932,NC,G3701050,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37105"""
1933,NC,G3701070,Kinston Stallings Afb,723067,35.32,-77.63,28503.0,"=""37107"""
1934,NC,G3701090,Hickory Regional Ap,723145,35.73,-81.38,28601.0,"=""37109"""
1935,NC,G3701110,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37111"""
1936,NC,G3701130,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37113"""
1937,NC,G3701150,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37115"""
1938,NC,G3701170,Pitt Greenville Arp,723065,35.63,-77.4,27834.0,"=""37117"""
1939,NC,G3701190,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37119"""
1940,TN,G3701210,Bristol-Tri-Cities Rgnl AP,723350,36.467,-82.4,,"=""37121"""
1941,NC,G3701230,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37123"""
1942,NC,G3701250,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37125"""
1943,NC,G3701270,Rocky Mount Wilson,723068,35.85,-77.9,27822.0,"=""37127"""
1944,NC,G3701290,Wilmington International Arpt,723013,34.27,-77.9,28405.0,"=""37129"""
1945,VA,G3701310,Franklin Naas,723083,36.7,-76.9,23315.0,"=""37131"""
1946,NC,G3701330,New River Mcaf,723096,34.7,-77.38,28547.0,"=""37133"""
1947,NC,G3701350,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37135"""
1948,NC,G3701370,Cherry Point Mcas,723090,34.9,-76.88,28532.0,"=""37137"""
1949,NC,G3701390,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909.0,"=""37139"""
1950,NC,G3701410,Wilmington International Arpt,723013,34.27,-77.9,28405.0,"=""37141"""
1951,NC,G3701430,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909.0,"=""37143"""
1952,VA,G3701450,Danville Faa Ap,724106,36.57,-79.33,24586.0,"=""37145"""
1953,NC,G3701470,Pitt Greenville Arp,723065,35.63,-77.4,27834.0,"=""37147"""
1954,NC,G3701490,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37149"""
1955,NC,G3701510,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37151"""
1956,NC,G3701530,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37153"""
1957,NC,G3701550,Fayetteville Rgnl G,723035,34.98,-78.88,28306.0,"=""37155"""
1958,VA,G3701570,Martinsville,745985,36.63,-80.02,24112.0,"=""37157"""
1959,NC,G3701590,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37159"""
1960,NC,G3701610,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37161"""
1961,NC,G3701630,Fayetteville Rgnl G,723035,34.98,-78.88,28306.0,"=""37163"""
1962,NC,G3701650,Southern Pines Awos,723143,35.23,-79.4,28327.0,"=""37165"""
1963,NC,G3701670,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37167"""
1964,NC,G3701690,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105.0,"=""37169"""
1965,VA,G3701710,Hillsville,724107,36.77,-80.82,24381.0,"=""37171"""
1966,TN,G3701730,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701.0,"=""37173"""
1967,NC,G3701750,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37175"""
1968,NC,G3701770,Elizabeth City Rgnl AP-CGAS Elizabeth City,723070,36.26,-76.179,27909.0,"=""37177"""
1969,NC,G3701790,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208.0,"=""37179"""
1970,NC,G3701810,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37181"""
1971,NC,G3701830,Raleigh Durham International,723060,35.87,-78.78,27617.0,"=""37183"""
1972,NC,G3701850,Rocky Mount Wilson,723068,35.85,-77.9,27822.0,"=""37185"""
1973,NC,G3701870,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909.0,"=""37187"""
1974,WV,G3701890,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813.0,"=""37189"""
1975,NC,G3701910,Goldsboro Seymour Johnson Afb,723066,35.35,-77.97,27531.0,"=""37191"""
1976,NC,G3701930,Hickory Rgnl AP,723010,35.733,-81.383,28601.0,"=""37193"""
1977,NC,G3701950,Rocky Mount Wilson,723068,35.85,-77.9,27822.0,"=""37195"""
1978,NC,G3701970,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105.0,"=""37197"""
1979,NC,G3701990,Asheville Regional Arpt,723150,35.43,-82.53,28704.0,"=""37199"""
1980,ND,G3800010,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38001"""
1981,ND,G3800030,Jamestown Municipal Arpt,727535,46.92,-98.68,58401.0,"=""38003"""
1982,ND,G3800050,Devils Lake Awos,727573,48.12,-98.92,,"=""38005"""
1983,ND,G3800070,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38007"""
1984,ND,G3800090,Minot Afb,727675,48.42,-101.35,58705.0,"=""38009"""
1985,ND,G3800110,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38011"""
1986,ND,G3800130,Minot Afb,727675,48.42,-101.35,58705.0,"=""38013"""
1987,ND,G3800150,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38015"""
1988,ND,G3800170,Fargo Hector International Ap,727530,46.93,-96.82,58105.0,"=""38017"""
1989,ND,G3800190,Devils Lake Awos,727573,48.12,-98.92,,"=""38019"""
1990,SD,G3800210,Aberdeen Regional Arpt,726590,45.45,-98.42,,"=""38021"""
1991,ND,G3800230,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801.0,"=""38023"""
1992,ND,G3800250,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38025"""
1993,ND,G3800270,Devils Lake Awos,727573,48.12,-98.92,,"=""38027"""
1994,ND,G3800290,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38029"""
1995,ND,G3800310,Jamestown Municipal Arpt,727535,46.92,-98.68,58401.0,"=""38031"""
1996,ND,G3800330,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38033"""
1997,ND,G3800350,Grand Forks International Ap,727576,47.95,-97.18,,"=""38035"""
1998,ND,G3800370,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38037"""
1999,ND,G3800390,Jamestown Municipal Arpt,727535,46.92,-98.68,58401.0,"=""38039"""
2000,ND,G3800410,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38041"""
2001,ND,G3800430,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38043"""
2002,SD,G3800450,Aberdeen Regional Arpt,726590,45.45,-98.42,,"=""38045"""
2003,ND,G3800470,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38047"""
2004,ND,G3800490,Minot Faa Ap,727676,48.27,-101.28,58703.0,"=""38049"""
2005,SD,G3800510,Mobridge,726685,45.53,-100.43,57601.0,"=""38051"""
2006,ND,G3800530,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38053"""
2007,ND,G3800550,Minot Faa Ap,727676,48.27,-101.28,58703.0,"=""38055"""
2008,ND,G3800570,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38057"""
2009,ND,G3800590,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38059"""
2010,ND,G3800610,Minot Afb,727675,48.42,-101.35,58705.0,"=""38061"""
2011,ND,G3800630,Devils Lake Awos,727573,48.12,-98.92,,"=""38063"""
2012,ND,G3800650,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38065"""
2013,MN,G3800670,Hallock,727478,48.78,-96.95,56728.0,"=""38067"""
2014,ND,G3800690,Devils Lake Awos,727573,48.12,-98.92,,"=""38069"""
2015,ND,G3800710,Devils Lake Awos,727573,48.12,-98.92,,"=""38071"""
2016,SD,G3800730,Aberdeen Regional Arpt,726590,45.45,-98.42,,"=""38073"""
2017,ND,G3800750,Minot Afb,727675,48.42,-101.35,58705.0,"=""38075"""
2018,MN,G3800770,Wheaton Ndb  Awos,727533,45.7,-96.5,,"=""38077"""
2019,ND,G3800790,Devils Lake Awos,727573,48.12,-98.92,,"=""38079"""
2020,SD,G3800810,Aberdeen Regional Arpt,726590,45.45,-98.42,,"=""38081"""
2021,ND,G3800830,Minot Faa Ap,727676,48.27,-101.28,58703.0,"=""38083"""
2022,ND,G3800850,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506.0,"=""38085"""
2023,ND,G3800870,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38087"""
2024,ND,G3800890,Dickinson Municipal Ap,727645,46.8,-102.8,,"=""38089"""
2025,ND,G3800910,Grand Forks Af,727575,47.97,-97.4,,"=""38091"""
2026,ND,G3800930,Jamestown Municipal Arpt,727535,46.92,-98.68,58401.0,"=""38093"""
2027,ND,G3800950,Devils Lake Awos,727573,48.12,-98.92,,"=""38095"""
2028,ND,G3800970,Grand Forks Intl AP,727570,47.95,-97.183,,"=""38097"""
2029,ND,G3800990,Grand Forks Af,727575,47.97,-97.4,,"=""38099"""
2030,ND,G3801010,Minot Faa Ap,727676,48.27,-101.28,58703.0,"=""38101"""
2031,ND,G3801030,Devils Lake Awos,727573,48.12,-98.92,,"=""38103"""
2032,ND,G3801050,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801.0,"=""38105"""
2033,OH,G3900010,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226.0,"=""39001"""
2034,OH,G3900030,Findlay Airport,725366,41.02,-83.67,45840.0,"=""39003"""
2035,OH,G3900050,Mansfield Lahm Rgnl AP,724200,40.817,-82.517,44903.0,"=""39005"""
2036,OH,G3900070,Youngstown Regional Airport,725250,41.25,-80.67,,"=""39007"""
2037,OH,G3900090,Zanesville Municipal Ap,724286,39.95,-81.9,43701.0,"=""39009"""
2038,OH,G3900110,Dayton International Airport,724290,39.9,-84.22,45377.0,"=""39011"""
2039,WV,G3900130,Wheeling Ohio County Ap,724275,40.18,-80.65,26075.0,"=""39013"""
2040,OH,G3900150,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226.0,"=""39015"""
2041,OH,G3900170,Dayton International Airport,724290,39.9,-84.22,45377.0,"=""39017"""
2042,OH,G3900190,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720.0,"=""39019"""
2043,OH,G3900210,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433.0,"=""39021"""
2044,OH,G3900230,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433.0,"=""39023"""
2045,OH,G3900250,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226.0,"=""39025"""
2046,OH,G3900270,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433.0,"=""39027"""
2047,OH,G3900290,Youngstown Regional Airport,725250,41.25,-80.67,,"=""39029"""
2048,OH,G3900310,Zanesville Municipal Ap,724286,39.95,-81.9,43701.0,"=""39031"""
2049,OH,G3900330,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903.0,"=""39033"""
2050,OH,G3900350,Burke Lakefront,725245,41.52,-81.68,44114.0,"=""39035"""
2051,OH,G3900370,Dayton International Airport,724290,39.9,-84.22,45377.0,"=""39037"""
2052,OH,G3900390,Toledo Express Airport,725360,41.58,-83.8,43542.0,"=""39039"""
2053,OH,G3900410,Ohio State Universi,724288,40.07,-83.07,43235.0,"=""39041"""
2054,OH,G3900430,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903.0,"=""39043"""
2055,OH,G3900450,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213.0,"=""39045"""
2056,OH,G3900470,Ohio State Universi,724288,40.07,-83.07,43235.0,"=""39047"""
2057,OH,G3900490,Ohio State Universi,724288,40.07,-83.07,43235.0,"=""39049"""
2058,OH,G3900510,Toledo Express Airport,725360,41.58,-83.8,43542.0,"=""39051"""
2059,WV,G3900530,Huntington Tri State Arpt,724250,38.38,-82.55,25530.0,"=""39053"""
2060,OH,G3900550,Burke Lakefront,725245,41.52,-81.68,44114.0,"=""39055"""
2061,OH,G3900570,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433.0,"=""39057"""
2062,OH,G3900590,Zanesville Municipal Ap,724286,39.95,-81.9,43701.0,"=""39059"""
2063,OH,G3900610,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226.0,"=""39061"""
2064,OH,G3900630,Findlay Airport,725366,41.02,-83.67,45840.0,"=""39063"""
2065,OH,G3900650,Findlay Airport,725366,41.02,-83.67,45840.0,"=""39065"""
2066,WV,G3900670,Wheeling Ohio County Ap,724275,40.18,-80.65,26075.0,"=""39067"""
2067,OH,G3900690,Toledo Express Airport,725360,41.58,-83.8,43542.0,"=""39069"""
2068,OH,G3900710,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433.0,"=""39071"""
2069,OH,G3900730,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213.0,"=""39073"""
2070,OH,G3900750,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720.0,"=""39075"""
2071,OH,G3900770,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903.0,"=""39077"""
2072,OH,G3900790,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213.0,"=""39079"""
