,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2
1608,1608,MT,G3000410,Havre City County Ap,727770,48.55,-109.77,,30041,NWPP,63.34,20,1.255,49.55,0.53,0.17,1.015,0.76,0,0,0,0,0,0,0,0,0.84,0,0.52,0.16,0.41,0.76,57.91,53.42,50.75,0,0,0,51.86,19.4,30.83,72.83
1609,1609,MT,G3000430,Helena Regional Airport,727720,46.6,-111.97,59601,30043,NWPP,44.4,14.02,0.915,37.91,0.08,0.02,0.645,0.12,0,0,0,0,0,0,0,0,0.715,0,0.07,0.02,0.285,0.12,44.08,40.66,38.63,0,0,0,45.02,19.41,30.43,60.08
1610,1610,MT,G3000450,Lewistown Municipal Arpt,726776,47.05,-109.45,59457,30045,NWPP,50.56,15.96,1.04,43.93,0,0,0.75,0,0,0,0,0,0,0,0,0,0.805,0,0,0,0.345,0,51.06,47.1,44.75,0,0,0,47.17,19.48,30.56,66.58
1611,1611,MT,G3000470,Missoula International Ap,727730,46.92,-114.1,,30047,NWPP,37.48,11.84,0.8,31.78,0.12,0.04,0.49,0.19,0,0,0,0,0,0,0,0,0.67,0,0.12,0.04,0.23,0.19,36.86,34,32.3,0,0,0,42.58,19.41,30.35,53.41
1612,1612,MT,G3000490,Helena Regional Airport,727720,46.6,-111.97,59601,30049,NWPP,44.4,14.02,0.915,37.91,0.08,0.02,0.645,0.12,0,0,0,0,0,0,0,0,0.715,0,0.07,0.02,0.285,0.12,44.08,40.66,38.63,0,0,0,45.02,19.41,30.43,60.08
1613,1613,MT,G3000510,Great Falls Intl Arpt,727750,47.47,-111.38,59404,30051,NWPP,54.36,17.17,1.2,43.68,0.54,0.17,0.93,0.85,0,0,0,0,0,0,0,0,0.825,0,0.52,0.17,0.405,0.86,51.04,47.09,44.73,0,0,0,48.88,19.39,30.82,66.47
1614,1614,MT,G3000530,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,,30053,NWPP,50.15,15.83,0.98,43.73,0,0,0.7,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0.32,0,50.77,46.83,44.49,0,0,0,46.93,19.49,30.51,66.33
1615,1615,MT,G3000550,Wolf Point Intl  Fort Peck   S,727686,48.31,-105.1,,30055,NWPP,78.32,24.73,1.545,60.09,0,0,1.335,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.5,0,70.45,64.99,61.74,0,0,0,57.02,19.51,30.85,84.5
1616,1616,MT,G3000570,Butte Bert Mooney Arpt,726785,45.95,-112.5,59701,30057,NWPP,55.77,17.61,1.11,45.69,0,0,0.82,0,0,0,0,0,0,0,0,0,0.835,0,0,0,0.355,0,53.18,49.06,46.61,0,0,0,48.95,19.53,30.61,68.59
1617,1617,MT,G3000590,Bozeman Gallatin Field,726797,45.8,-111.15,59714,30059,NWPP,51.66,16.31,1.05,40.4,0.04,0.01,0.77,0.06,0,0,0,0,0,0,0,0,0.775,0,0.03,0.01,0.325,0.06,47.12,43.47,41.29,0,0,0,47.57,19.43,30.52,62.9
1618,1618,MT,G3000610,Missoula International Ap,727730,46.92,-114.1,,30061,NWPP,37.48,11.84,0.8,31.78,0.12,0.04,0.49,0.19,0,0,0,0,0,0,0,0,0.67,0,0.12,0.04,0.23,0.19,36.86,34,32.3,0,0,0,42.58,19.41,30.35,53.41
1619,1619,MT,G3000630,Missoula International Ap,727730,46.92,-114.1,,30063,NWPP,37.48,11.84,0.8,31.78,0.12,0.04,0.49,0.19,0,0,0,0,0,0,0,0,0.67,0,0.12,0.04,0.23,0.19,36.86,34,32.3,0,0,0,42.58,19.41,30.35,53.41
1620,1620,MT,G3000650,Billings Logan IntL Arpt,726770,45.8,-108.55,59102,30065,NWPP,38.61,12.19,0.845,33.62,1.36,0.43,0.595,2.34,0,0,0,0,0,0,0,0,0.64,0,1.31,0.41,0.26,2.36,39.14,36.1,34.3,0,0,0,43.48,19.28,30.73,55.38
1621,1621,MT,G3000670,Livingston Mission Field,726798,45.7,-110.45,,30067,NWPP,51.41,16.23,1.035,50.89,0.39,0.12,0.775,0.58,0,0,0,0,0,0,0,0,0.815,0,0.39,0.12,0.385,0.58,58.96,54.39,51.67,0,0,0,47.58,19.41,30.75,73.8
1622,1622,MT,G3000690,Lewistown Municipal Arpt,726776,47.05,-109.45,59457,30069,NWPP,50.56,15.96,1.04,43.93,0,0,0.75,0,0,0,0,0,0,0,0,0,0.805,0,0,0,0.345,0,51.06,47.1,44.75,0,0,0,47.17,19.48,30.56,66.58
1623,1623,MT,G3000710,Glasgow Intl Arpt,727680,48.22,-106.62,,30071,NWPP,76.89,24.28,1.455,58.39,0.21,0.06,1.245,0.31,0,0,0,0,0,0,0,0,0.89,0,0.2,0.06,0.48,0.31,68.3,63.01,59.86,0,0,0,56.46,19.41,30.84,82.42
1624,1624,MT,G3000730,Cut Bank Intl AP,727690,48.6,-112.367,59427,30073,NWPP,56.31,17.78,1.155,50.05,0.01,0,0.885,0.01,0,0,0,0,0,0,0,0,0.86,0,0.01,0,0.4,0.01,58.21,53.7,51.02,0,0,0,49.24,19.49,30.67,73.19
1625,1625,MT,G3000750,Miles City Municipal Arpt,742300,46.43,-105.88,,30075,NWPP,58.02,18.32,1.235,44.99,1.24,0.39,1.015,1.93,0,0,0,0,0,0,0,0,0.79,0,1.21,0.38,0.4,1.95,52.75,48.66,46.23,0,0,0,50.39,19.33,30.99,67.99
1626,1626,MT,G3000770,Butte Bert Mooney Arpt,726785,45.95,-112.5,59701,30077,NWPP,55.77,17.61,1.11,45.69,0,0,0.82,0,0,0,0,0,0,0,0,0,0.835,0,0,0,0.355,0,53.18,49.06,46.61,0,0,0,48.95,19.53,30.61,68.59
1627,1627,MT,G3000790,Glendive Awos,726676,47.13,-104.8,59330,30079,MROW,69.58,21.97,1.35,55.33,0.75,0.24,1.13,1.14,0,0,0,0,0,0,0,0,0.865,0,0.73,0.23,0.435,1.15,64.71,59.7,56.71,0,0,0,54.1,19.39,30.95,79.09
1628,1628,MT,G3000810,Missoula International Ap,727730,46.92,-114.1,,30081,NWPP,37.48,11.84,0.8,31.78,0.12,0.04,0.49,0.19,0,0,0,0,0,0,0,0,0.67,0,0.12,0.04,0.23,0.19,36.86,34,32.3,0,0,0,42.58,19.41,30.35,53.41
1629,1629,MT,G3000830,Sidney Richland,727687,47.7,-104.2,59270,30083,NWPP,96.17,30.37,1.865,66.91,0.22,0.07,1.655,0.32,0,0,0,0,0,0,0,0,1.035,0,0.21,0.07,0.605,0.32,78.58,72.49,68.86,0,0,0,63.37,19.41,31.12,91.9
1630,1630,MT,G3000850,Wolf Point Intl  Fort Peck   S,727686,48.31,-105.1,,30085,MROW,78.32,24.73,1.545,60.09,0,0,1.335,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.5,0,70.45,64.99,61.74,0,0,0,57.02,19.51,30.85,84.5
1631,1631,MT,G3000870,Miles City Municipal Arpt,742300,46.43,-105.88,,30087,NWPP,58.02,18.32,1.235,44.99,1.24,0.39,1.015,1.93,0,0,0,0,0,0,0,0,0.79,0,1.21,0.38,0.4,1.95,52.75,48.66,46.23,0,0,0,50.39,19.33,30.99,67.99
1632,1632,MT,G3000890,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,,30089,NWPP,50.15,15.83,0.98,43.73,0,0,0.7,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0.32,0,50.77,46.83,44.49,0,0,0,46.93,19.49,30.51,66.33
1633,1633,ND,G3000910,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801,30091,NWPP,67.5,21.31,1.335,52.92,0.44,0.14,1.125,0.62,0,0,0,0,0,0,0,0,0.855,0,0.43,0.14,0.435,0.63,61.93,57.13,54.27,0,0,0,53.33,19.37,30.84,76.5
1634,1634,MT,G3000930,Butte Bert Mooney Arpt,726785,45.95,-112.5,59701,30093,NWPP,55.77,17.61,1.11,45.69,0,0,0.82,0,0,0,0,0,0,0,0,0,0.835,0,0,0,0.355,0,53.18,49.06,46.61,0,0,0,48.95,19.53,30.61,68.59
1635,1635,MT,G3000950,Billings Logan IntL Arpt,726770,45.8,-108.55,59102,30095,NWPP,38.61,12.19,0.845,33.62,1.36,0.43,0.595,2.34,0,0,0,0,0,0,0,0,0.64,0,1.31,0.41,0.26,2.36,39.14,36.1,34.3,0,0,0,43.48,19.28,30.73,55.38
1636,1636,MT,G3000970,Livingston Mission Field,726798,45.7,-110.45,,30097,NWPP,51.41,16.23,1.035,50.89,0.39,0.12,0.775,0.58,0,0,0,0,0,0,0,0,0.815,0,0.39,0.12,0.385,0.58,58.96,54.39,51.67,0,0,0,47.58,19.41,30.75,73.8
1637,1637,MT,G3000990,Great Falls Intl Arpt,727750,47.47,-111.38,59404,30099,NWPP,54.36,17.17,1.2,43.68,0.54,0.17,0.93,0.85,0,0,0,0,0,0,0,0,0.825,0,0.52,0.17,0.405,0.86,51.04,47.09,44.73,0,0,0,48.88,19.39,30.82,66.47
1638,1638,MT,G3001010,Cut Bank Intl AP,727690,48.6,-112.367,59427,30101,NWPP,56.31,17.78,1.155,50.05,0.01,0,0.885,0.01,0,0,0,0,0,0,0,0,0.86,0,0.01,0,0.4,0.01,58.21,53.7,51.02,0,0,0,49.24,19.49,30.67,73.19
1639,1639,MT,G3001030,Miles City Municipal Arpt,742300,46.43,-105.88,,30103,NWPP,58.02,18.32,1.235,44.99,1.24,0.39,1.015,1.93,0,0,0,0,0,0,0,0,0.79,0,1.21,0.38,0.4,1.95,52.75,48.66,46.23,0,0,0,50.39,19.33,30.99,67.99
1640,1640,MT,G3001050,Glasgow Intl Arpt,727680,48.22,-106.62,,30105,NWPP,76.89,24.28,1.455,58.39,0.21,0.06,1.245,0.31,0,0,0,0,0,0,0,0,0.89,0,0.2,0.06,0.48,0.31,68.3,63.01,59.86,0,0,0,56.46,19.41,30.84,82.42
1641,1641,MT,G3001070,Lewistown Municipal Arpt,726776,47.05,-109.45,59457,30107,NWPP,50.56,15.96,1.04,43.93,0,0,0.75,0,0,0,0,0,0,0,0,0,0.805,0,0,0,0.345,0,51.06,47.1,44.75,0,0,0,47.17,19.48,30.56,66.58
1642,1642,ND,G3001090,Dickinson Municipal Ap,727645,46.8,-102.8,,30109,NWPP,107.48,33.94,1.95,72.64,0.42,0.13,1.75,0.63,0,0,0,0,0,0,0,0,1.06,0,0.41,0.13,0.64,0.64,85.42,78.8,74.86,0,0,0,67.19,19.42,31.25,98.22
1643,1643,MT,G3001110,Billings Logan IntL Arpt,726770,45.8,-108.55,59102,30111,NWPP,38.61,12.19,0.845,33.62,1.36,0.43,0.595,2.34,0,0,0,0,0,0,0,0,0.64,0,1.31,0.41,0.26,2.36,39.14,36.1,34.3,0,0,0,43.48,19.28,30.73,55.38
1644,1644,NE,G3100010,Hastings Municipal,725525,40.6,-98.43,68902,31001,MROW,39.64,12.52,0.815,34.05,3.12,0.99,0.605,5.56,0,0,0,0,0,0,0,0,0.59,0,3.02,0.95,0.25,5.63,39.67,36.59,34.76,0,0,0,44.34,19.23,31.21,55.82
1645,1645,NE,G3100030,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701,31003,MROW,61.75,19.5,1.195,49.48,2.79,0.88,1.015,4.94,0,0,0,0,0,0,0,0,0.735,0,2.71,0.85,0.385,4.99,57.89,53.4,50.73,0,0,0,52,19.24,31.39,72.64
1646,1646,NE,G3100050,Imperial Faa Ap,725626,40.52,-101.62,69033,31005,RMPA,34,10.73,0.695,30.24,1.99,0.63,0.465,3,0,0,0,0,0,0,0,0,0.57,0,1.96,0.62,0.22,3.04,35.07,32.35,30.73,0,0,0,41.94,19.3,30.82,51.65
1647,1647,NE,G3100070,Scottsbluff W B Heilig Field,725660,41.87,-103.6,,31007,RMPA,42.84,13.53,0.87,37.31,0.9,0.28,0.65,1.34,0,0,0,0,0,0,0,0,0.655,0,0.88,0.28,0.285,1.35,43.41,40.05,38.04,0,0,0,44.75,19.32,30.64,59.36
1648,1648,NE,G3100090,Broken Bow Muni,725555,41.43,-99.65,68822,31009,MROW,50.63,15.99,0.995,43.31,1.28,0.4,0.785,2.24,0,0,0,0,0,0,0,0,0.7,0,1.25,0.39,0.33,2.27,50.46,46.55,44.22,0,0,0,47.6,19.33,30.84,65.88
1649,1649,NE,G3100110,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701,31011,MROW,61.75,19.5,1.195,49.48,2.79,0.88,1.015,4.94,0,0,0,0,0,0,0,0,0.735,0,2.71,0.85,0.385,4.99,57.89,53.4,50.73,0,0,0,52,19.24,31.39,72.64
1650,1650,NE,G3100130,Alliance Municipal,725635,42.05,-102.8,,31013,RMPA,47.26,14.92,0.955,40.2,1.49,0.47,0.715,2.27,0,0,0,0,0,0,0,0,0.705,0,1.47,0.46,0.315,2.3,46.78,43.16,41,0,0,0,46.48,19.33,30.9,62.49
1651,1651,NE,G3100150,O Neill Baker Field,725566,42.47,-98.68,,31015,MROW,76.44,24.14,1.395,59.74,1.5,0.47,1.225,2.48,0,0,0,0,0,0,0,0,0.84,0,1.47,0.46,0.46,2.51,69.67,64.27,61.06,0,0,0,56.65,19.33,31.18,83.61
1652,1652,NE,G3100170,Ainsworth Municipal,725556,42.58,-100,,31017,MROW,37.7,11.9,0.795,34.08,1.74,0.55,0.545,2.9,0,0,0,0,0,0,0,0,0.62,0,1.69,0.54,0.25,2.93,39.57,36.5,34.68,0,0,0,43.21,19.31,30.82,55.81
1653,1653,NE,G3100190,Kearney Muni  Awos,725526,40.73,-99,68847,31019,MROW,42.87,13.54,0.84,38.81,1.37,0.43,0.63,2.42,0,0,0,0,0,0,0,0,0.645,0,1.33,0.42,0.285,2.45,45.06,41.57,39.49,0,0,0,44.86,19.3,30.77,60.87
1654,1654,NE,G3100210,Tekamah  Asos,725527,41.77,-96.17,68061,31021,MROW,49.58,15.65,1.025,40.25,2.65,0.84,0.825,4.99,0,0,0,0,0,0,0,0,0.655,0,2.56,0.81,0.315,5.06,47.1,43.45,41.28,0,0,0,47.75,19.24,31.19,62.69
1655,1655,NE,G3100230,Columbus Muni,725565,41.45,-97.33,68601,31023,MROW,44.49,14.05,0.895,36.07,2.51,0.79,0.695,4.67,0,0,0,0,0,0,0,0,0.615,0,2.41,0.76,0.275,4.73,42.12,38.86,36.92,0,0,0,45.85,19.23,31.08,58.09
1656,1656,NE,G3100250,Bellevue Offutt Afb,725540,41.12,-95.92,68123,31025,MROW,40.62,12.82,0.865,32.63,3.51,1.11,0.635,6.89,0,0,0,0,0,0,0,0,0.6,0,3.35,1.06,0.25,6.97,38.11,35.16,33.4,0,0,0,44.85,19.22,31.32,54.38
1657,1657,SD,G3100270,Chan Gurney Muni,726525,42.92,-97.38,,31027,MROW,55.08,17.39,1.085,43,4,1.26,0.875,7.52,0,0,0,0,0,0,0,0,0.7,0,3.84,1.21,0.34,7.6,50.29,46.4,44.08,0,0,0,50.04,19.24,31.67,65.64
1658,1658,NE,G3100290,Imperial Faa Ap,725626,40.52,-101.62,69033,31029,RMPA,34,10.73,0.695,30.24,1.99,0.63,0.465,3,0,0,0,0,0,0,0,0,0.57,0,1.96,0.62,0.22,3.04,35.07,32.35,30.73,0,0,0,41.94,19.3,30.82,51.65
1659,1659,NE,G3100310,Valentine Miller Field,725670,42.87,-100.55,69201,31031,MROW,40.38,12.75,0.815,34.18,1.93,0.61,0.595,2.97,0,0,0,0,0,0,0,0,0.615,0,1.9,0.6,0.255,3,39.77,36.69,34.85,0,0,0,44.18,19.29,30.89,55.98
1660,1660,NE,G3100330,Sidney Municipal Ap,725610,41.1,-102.98,69162,31033,RMPA,41.21,13.01,0.875,34.98,0.86,0.27,0.615,1.27,0,0,0,0,0,0,0,0,0.67,0,0.85,0.27,0.27,1.29,40.7,37.54,35.67,0,0,0,44.19,19.32,30.63,56.86
1661,1661,NE,G3100350,Hastings Municipal,725525,40.6,-98.43,68902,31035,MROW,39.64,12.52,0.815,34.05,3.12,0.99,0.605,5.56,0,0,0,0,0,0,0,0,0.59,0,3.02,0.95,0.25,5.63,39.67,36.59,34.76,0,0,0,44.34,19.23,31.21,55.82
1662,1662,NE,G3100370,Columbus Muni,725565,41.45,-97.33,68601,31037,MROW,44.49,14.05,0.895,36.07,2.51,0.79,0.695,4.67,0,0,0,0,0,0,0,0,0.615,0,2.41,0.76,0.275,4.73,42.12,38.86,36.92,0,0,0,45.85,19.23,31.08,58.09
1663,1663,NE,G3100390,Fremont Muni Arpt,725564,41.45,-96.52,68025,31039,MROW,53.52,16.9,1.03,44.57,1.72,0.54,0.85,3.19,0,0,0,0,0,0,0,0,0.685,0,1.66,0.52,0.335,3.23,52.03,48,45.6,0,0,0,48.73,19.26,30.95,67.27
1664,1664,NE,G3100410,Broken Bow Muni,725555,41.43,-99.65,68822,31041,MROW,50.63,15.99,0.995,43.31,1.28,0.4,0.785,2.24,0,0,0,0,0,0,0,0,0.7,0,1.25,0.39,0.33,2.27,50.46,46.55,44.22,0,0,0,47.6,19.33,30.84,65.88
1665,1665,IA,G3100430,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054,31043,MROW,57.71,18.22,1.09,46.46,3.29,1.04,0.9,6.13,0,0,0,0,0,0,0,0,0.695,0,3.17,1,0.345,6.2,54.22,50.02,47.52,0,0,0,50.66,19.23,31.46,69.25
1666,1666,NE,G3100450,Chadron Municipal Ap,725636,42.83,-103.08,,31045,RMPA,38.49,12.15,0.825,32.01,2.27,0.72,0.575,3.5,0,0,0,0,0,0,0,0,0.625,0,2.23,0.7,0.245,3.53,37.23,34.34,32.63,0,0,0,43.69,19.3,30.99,53.64
1667,1667,NE,G3100470,Broken Bow Muni,725555,41.43,-99.65,68822,31047,MROW,50.63,15.99,0.995,43.31,1.28,0.4,0.785,2.24,0,0,0,0,0,0,0,0,0.7,0,1.25,0.39,0.33,2.27,50.46,46.55,44.22,0,0,0,47.6,19.33,30.84,65.88
1668,1668,NE,G3100490,Sidney Municipal Ap,725610,41.1,-102.98,69162,31049,RMPA,41.21,13.01,0.875,34.98,0.86,0.27,0.615,1.27,0,0,0,0,0,0,0,0,0.67,0,0.85,0.27,0.27,1.29,40.7,37.54,35.67,0,0,0,44.19,19.32,30.63,56.86
1669,1669,IA,G3100510,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054,31051,MROW,57.71,18.22,1.09,46.46,3.29,1.04,0.9,6.13,0,0,0,0,0,0,0,0,0.695,0,3.17,1,0.345,6.2,54.22,50.02,47.52,0,0,0,50.66,19.23,31.46,69.25
1670,1670,NE,G3100530,Fremont Muni Arpt,725564,41.45,-96.52,68025,31053,MROW,53.52,16.9,1.03,44.57,1.72,0.54,0.85,3.19,0,0,0,0,0,0,0,0,0.685,0,1.66,0.52,0.335,3.23,52.03,48,45.6,0,0,0,48.73,19.26,30.95,67.27
1671,1671,NE,G3100550,Omaha Wsfo,725530,41.37,-96.02,68152,31055,MROW,43.18,13.63,0.895,36.59,3.5,1.11,0.705,6.57,0,0,0,0,0,0,0,0,0.605,0,3.37,1.06,0.275,6.65,42.71,39.4,37.43,0,0,0,45.76,19.2,31.36,58.61
1672,1672,NE,G3100570,Imperial Faa Ap,725626,40.52,-101.62,69033,31057,MROW,34,10.73,0.695,30.24,1.99,0.63,0.465,3,0,0,0,0,0,0,0,0,0.57,0,1.96,0.62,0.22,3.04,35.07,32.35,30.73,0,0,0,41.94,19.3,30.82,51.65
1673,1673,NE,G3100590,Hastings Municipal,725525,40.6,-98.43,68902,31059,MROW,39.64,12.52,0.815,34.05,3.12,0.99,0.605,5.56,0,0,0,0,0,0,0,0,0.59,0,3.02,0.95,0.25,5.63,39.67,36.59,34.76,0,0,0,44.34,19.23,31.21,55.82
1674,1674,NE,G3100610,Brewster Field Arpt,725628,40.45,-99.33,68949,31061,MROW,41.93,13.24,0.86,37.28,1.48,0.47,0.63,2.62,0,0,0,0,0,0,0,0,0.645,0,1.43,0.45,0.275,2.66,43.35,39.99,37.99,0,0,0,44.61,19.29,30.79,59.28
1675,1675,NE,G3100630,Mccook Municipal,725625,40.2,-100.58,69001,31063,MROW,33.25,10.5,0.69,28.31,4.53,1.43,0.47,7.53,0,0,0,0,0,0,0,0,0.55,0,4.4,1.39,0.21,7.61,32.9,30.35,28.84,0,0,0,42.5,19.22,31.56,49.57
1676,1676,NE,G3100650,Brewster Field Arpt,725628,40.45,-99.33,68949,31065,MROW,41.93,13.24,0.86,37.28,1.48,0.47,0.63,2.62,0,0,0,0,0,0,0,0,0.645,0,1.43,0.45,0.275,2.66,43.35,39.99,37.99,0,0,0,44.61,19.29,30.79,59.28
1677,1677,NE,G3100670,Beatrice Municipal,725515,40.3,-96.75,,31067,MROW,28.91,9.13,0.635,24.97,4.19,1.32,0.405,7.63,0,0,0,0,0,0,0,0,0.515,0,4.04,1.28,0.185,7.72,29,26.75,25.41,0,0,0,40.9,19.2,31.39,45.94
1678,1678,NE,G3100690,Sidney Municipal Ap,725610,41.1,-102.98,69162,31069,RMPA,41.21,13.01,0.875,34.98,0.86,0.27,0.615,1.27,0,0,0,0,0,0,0,0,0.67,0,0.85,0.27,0.27,1.29,40.7,37.54,35.67,0,0,0,44.19,19.32,30.63,56.86
1679,1679,NE,G3100710,Ord Sharp Field,725524,41.62,-98.95,68862,31071,MROW,36.15,11.41,0.76,30.07,3.32,1.05,0.53,6.19,0,0,0,0,0,0,0,0,0.585,0,3.2,1.01,0.225,6.26,35,32.29,30.68,0,0,0,43.17,19.21,31.24,51.5
1680,1680,NE,G3100730,Brewster Field Arpt,725628,40.45,-99.33,68949,31073,MROW,41.93,13.24,0.86,37.28,1.48,0.47,0.63,2.62,0,0,0,0,0,0,0,0,0.645,0,1.43,0.45,0.275,2.66,43.35,39.99,37.99,0,0,0,44.61,19.29,30.79,59.28
1681,1681,NE,G3100750,Alliance Municipal,725635,42.05,-102.8,,31075,RMPA,47.26,14.92,0.955,40.2,1.49,0.47,0.715,2.27,0,0,0,0,0,0,0,0,0.705,0,1.47,0.46,0.315,2.3,46.78,43.16,41,0,0,0,46.48,19.33,30.9,62.49
1682,1682,NE,G3100770,Ord Sharp Field,725524,41.62,-98.95,68862,31077,MROW,36.15,11.41,0.76,30.07,3.32,1.05,0.53,6.19,0,0,0,0,0,0,0,0,0.585,0,3.2,1.01,0.225,6.26,35,32.29,30.68,0,0,0,43.17,19.21,31.24,51.5
1683,1683,NE,G3100790,Grand Island Central Ne Regio,725520,40.97,-98.32,68824,31079,MROW,54.83,17.31,1.095,47.11,2.26,0.71,0.915,3.63,0,0,0,0,0,0,0,0,0.705,0,2.21,0.7,0.365,3.68,55.02,50.76,48.22,0,0,0,49.45,19.27,31.18,70.03
1684,1684,NE,G3100810,Grand Island Central Ne Regio,725520,40.97,-98.32,68824,31081,MROW,54.83,17.31,1.095,47.11,2.26,0.71,0.915,3.63,0,0,0,0,0,0,0,0,0.705,0,2.21,0.7,0.365,3.68,55.02,50.76,48.22,0,0,0,49.45,19.27,31.18,70.03
1685,1685,NE,G3100830,Brewster Field Arpt,725628,40.45,-99.33,68949,31083,MROW,41.93,13.24,0.86,37.28,1.48,0.47,0.63,2.62,0,0,0,0,0,0,0,0,0.645,0,1.43,0.45,0.275,2.66,43.35,39.99,37.99,0,0,0,44.61,19.29,30.79,59.28
1686,1686,NE,G3100850,Imperial Faa Ap,725626,40.52,-101.62,69033,31085,RMPA,34,10.73,0.695,30.24,1.99,0.63,0.465,3,0,0,0,0,0,0,0,0,0.57,0,1.96,0.62,0.22,3.04,35.07,32.35,30.73,0,0,0,41.94,19.3,30.82,51.65
1687,1687,NE,G3100870,Mccook Municipal,725625,40.2,-100.58,69001,31087,MROW,33.25,10.5,0.69,28.31,4.53,1.43,0.47,7.53,0,0,0,0,0,0,0,0,0.55,0,4.4,1.39,0.21,7.61,32.9,30.35,28.84,0,0,0,42.5,19.22,31.56,49.57
1688,1688,NE,G3100890,O Neill Baker Field,725566,42.47,-98.68,,31089,MROW,76.44,24.14,1.395,59.74,1.5,0.47,1.225,2.48,0,0,0,0,0,0,0,0,0.84,0,1.47,0.46,0.46,2.51,69.67,64.27,61.06,0,0,0,56.65,19.33,31.18,83.61
1689,1689,NE,G3100910,North Platte Regional Ap,725620,41.12,-100.67,69101,31091,MROW,39.78,12.56,0.81,34.15,2,0.63,0.58,3.41,0,0,0,0,0,0,0,0,0.62,0,1.94,0.61,0.25,3.46,39.72,36.64,34.81,0,0,0,44,19.29,30.9,55.93
1690,1690,NE,G3100930,Grand Island Central Ne Regio,725520,40.97,-98.32,68824,31093,MROW,54.83,17.31,1.095,47.11,2.26,0.71,0.915,3.63,0,0,0,0,0,0,0,0,0.705,0,2.21,0.7,0.365,3.68,55.02,50.76,48.22,0,0,0,49.45,19.27,31.18,70.03
1691,1691,NE,G3100950,Beatrice Municipal,725515,40.3,-96.75,,31095,MROW,28.91,9.13,0.635,24.97,4.19,1.32,0.405,7.63,0,0,0,0,0,0,0,0,0.515,0,4.04,1.28,0.185,7.72,29,26.75,25.41,0,0,0,40.9,19.2,31.39,45.94
1692,1692,NE,G3100970,Beatrice Municipal,725515,40.3,-96.75,,31097,MROW,28.91,9.13,0.635,24.97,4.19,1.32,0.405,7.63,0,0,0,0,0,0,0,0,0.515,0,4.04,1.28,0.185,7.72,29,26.75,25.41,0,0,0,40.9,19.2,31.39,45.94
1693,1693,NE,G3100990,Kearney Muni  Awos,725526,40.73,-99,68847,31099,MROW,42.87,13.54,0.84,38.81,1.37,0.43,0.63,2.42,0,0,0,0,0,0,0,0,0.645,0,1.33,0.42,0.285,2.45,45.06,41.57,39.49,0,0,0,44.86,19.3,30.77,60.87
1694,1694,NE,G3101010,Imperial Faa Ap,725626,40.52,-101.62,69033,31101,RMPA,34,10.73,0.695,30.24,1.99,0.63,0.465,3,0,0,0,0,0,0,0,0,0.57,0,1.96,0.62,0.22,3.04,35.07,32.35,30.73,0,0,0,41.94,19.3,30.82,51.65
1695,1695,NE,G3101030,Ainsworth Municipal,725556,42.58,-100,,31103,MROW,37.7,11.9,0.795,34.08,1.74,0.55,0.545,2.9,0,0,0,0,0,0,0,0,0.62,0,1.69,0.54,0.25,2.93,39.57,36.5,34.68,0,0,0,43.21,19.31,30.82,55.81
1696,1696,NE,G3101050,Scottsbluff W B Heilig Field,725660,41.87,-103.6,,31105,RMPA,42.84,13.53,0.87,37.31,0.9,0.28,0.65,1.34,0,0,0,0,0,0,0,0,0.655,0,0.88,0.28,0.285,1.35,43.41,40.05,38.04,0,0,0,44.75,19.32,30.64,59.36
1697,1697,SD,G3101070,Chan Gurney Muni,726525,42.92,-97.38,,31107,MROW,55.08,17.39,1.085,43,4,1.26,0.875,7.52,0,0,0,0,0,0,0,0,0.7,0,3.84,1.21,0.34,7.6,50.29,46.4,44.08,0,0,0,50.04,19.24,31.67,65.64
1698,1698,NE,G3101090,Lincoln Municipal Arpt,725510,40.83,-96.77,68588,31109,MROW,35.88,11.33,0.74,31.52,3.96,1.25,0.54,7.23,0,0,0,0,0,0,0,0,0.565,0,3.84,1.21,0.235,7.32,36.67,33.83,32.14,0,0,0,43.28,19.21,31.42,53.04
