,Unnamed: 0,index,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2,STATE,h1_emissions,c1_emissions,t1_emissions,h2_emissions,c2_emissions,t2_emissions,h1_cost,c1_cost,t1_cost,h2_cost,c2_cost,t2_cost,emissions_comparison,cost_comparison
1221,1221,1221,MI,G2600010,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750.0,26001,RFCM,43.08,13.6,0.865,37.8,0.61,0.19,0.615,1.07,0,0,0,0,0,0,0,0,0.69,0,0.6,0.19,0.28,1.08,43.87,40.47,38.45,0,0,0,44.7,19.35,30.57,59.82,MI,0.002297059219680513,3.0172226183152267e-05,0.0023272314458636654,0.002029522207267833,3.0172226183152267e-05,0.002059694433450985,0.4612840006748431,0.006444408832957368,0.4677284095078005,0.30516255219448185,0.006444408832957368,0.31160696102743923,0.12989160336974173,0.501020413554284
1222,1222,1222,MI,G2600030,Escanaba  Awos,726480,45.75,-87.03,,26003,MROE,61.96,19.56,1.185,51.02,0.0,0.0,0.925,0.0,0,0,0,0,0,0,0,0,0.84,0,0.0,0.0,0.39,0.0,59.43,54.82,52.08,0,0,0,51.1,19.47,30.65,74.3,MI,0.0041645312567384395,0.0,0.0041645312567384395,0.002749157583454969,0.0,0.002749157583454969,0.6634349303823479,0.0,0.6634349303823479,0.4133682014159005,0.0,0.4133682014159005,0.5148390480783999,0.6049491182676839
1223,1223,1223,MI,G2600050,Grand Rapids Kent County Int,726350,42.88,-85.52,49512.0,26005,RFCM,49.31,15.57,0.94,44.67,0.22,0.07,0.74,0.38,0,0,0,0,0,0,0,0,0.7,0,0.21,0.07,0.33,0.39,51.91,47.89,45.49,0,0,0,46.73,19.34,30.51,67.23,MI,0.0026218076541254945,1.1116083330635046e-05,0.0026329237374561297,0.0024016263530036207,1.1116083330635046e-05,0.002412742436334256,0.5281023448902432,0.002374255885826399,0.5304766007760696,0.36111279032848376,0.002374255885826399,0.36348704621431016,0.09125768992416826,0.4594099192830747
1224,1224,1224,MI,G2600070,Alpena County Regional Ap,726390,45.07,-83.58,49744.0,26007,RFCM,59.17,18.68,1.105,50.49,0.01,0.0,0.885,0.01,0,0,0,0,0,0,0,0,0.795,0,0.01,0.0,0.375,0.01,58.78,54.22,51.51,0,0,0,50.09,19.42,30.58,73.64,MI,0.003141881552808777,0.0,0.003141881552808777,0.0027190682994332072,0.0,0.0027190682994332072,0.6335871421033875,0.0,0.6335871421033875,0.40884392339967396,0.0,0.40884392339967396,0.15549931329923036,0.5497041923355459
1225,1225,1225,MI,G2600090,Traverse City Cherry Capital,726387,44.73,-85.58,49686.0,26009,RFCM,47.27,14.93,0.925,39.94,0.43,0.14,0.685,0.83,0,0,0,0,0,0,0,0,0.69,0,0.41,0.13,0.29,0.84,46.47,42.87,40.73,0,0,0,46.08,19.32,30.53,62.19,MI,0.0025177928743888383,2.223216666127009e-05,0.002540025041050108,0.00214987934335488,2.0644154756893658e-05,0.0021705234981117738,0.5063948625055447,0.004748511771652798,0.5111433742771975,0.32325966425938807,0.004409332359391884,0.32766899661877996,0.1702361403872286,0.5599381679429292
1226,1226,1226,MI,G2600110,Saginaw Tri City Intl Ap,726379,43.53,-84.08,,26011,RFCM,48.92,15.45,0.985,43.31,0.29,0.09,0.765,0.59,0,0,0,0,0,0,0,0,0.695,0,0.28,0.09,0.315,0.61,50.44,46.54,44.21,0,0,0,46.71,19.35,30.52,65.88,MI,0.0026098975648426704,1.4292107139387914e-05,0.0026241896719820584,0.002333925463954656,1.4292107139387914e-05,0.002348217571094044,0.5240321919431122,0.0030526147103482264,0.5270848066534605,0.3509331647919739,0.0030526147103482264,0.35398577950232213,0.11752407625475597,0.48899994625349863
1227,1227,1227,MI,G2600130,Hancock Houghton Co Ap,727440,47.17,-88.5,,26013,MROE,71.12,22.46,1.36,60.04,0.08,0.02,1.15,0.12,0,0,0,0,0,0,0,0,0.88,0,0.07,0.02,0.44,0.12,70.13,64.7,61.46,0,0,0,54.41,19.43,30.76,84.13,MI,0.004781833431453827,4.014973494083818e-06,0.004785848404947911,0.00324462779367998,4.014973494083818e-06,0.003248642767174064,0.761796959938013,0.0006783588245218282,0.7624753187625348,0.48786797941643134,0.0006783588245218282,0.48854633824095317,0.47318395648378253,0.5607021465105705
1228,1228,1228,MI,G2600150,Grand Rapids Kent County Int,726350,42.88,-85.52,49512.0,26015,RFCM,49.31,15.57,0.94,44.67,0.22,0.07,0.74,0.38,0,0,0,0,0,0,0,0,0.7,0,0.21,0.07,0.33,0.39,51.91,47.89,45.49,0,0,0,46.73,19.34,30.51,67.23,MI,0.0026218076541254945,1.1116083330635046e-05,0.0026329237374561297,0.0024016263530036207,1.1116083330635046e-05,0.002412742436334256,0.5281023448902432,0.002374255885826399,0.5304766007760696,0.36111279032848376,0.002374255885826399,0.36348704621431016,0.09125768992416826,0.4594099192830747
1229,1229,1229,MI,G2600170,Saginaw Tri City Intl Ap,726379,43.53,-84.08,,26017,RFCM,48.92,15.45,0.985,43.31,0.29,0.09,0.765,0.59,0,0,0,0,0,0,0,0,0.695,0,0.28,0.09,0.315,0.61,50.44,46.54,44.21,0,0,0,46.71,19.35,30.52,65.88,MI,0.0026098975648426704,1.4292107139387914e-05,0.0026241896719820584,0.002333925463954656,1.4292107139387914e-05,0.002348217571094044,0.5240321919431122,0.0030526147103482264,0.5270848066534605,0.3509331647919739,0.0030526147103482264,0.35398577950232213,0.11752407625475597,0.48899994625349863
1230,1230,1230,MI,G2600190,Traverse City Cherry Capital,726387,44.73,-85.58,49686.0,26019,RFCM,47.27,14.93,0.925,39.94,0.43,0.14,0.685,0.83,0,0,0,0,0,0,0,0,0.69,0,0.41,0.13,0.29,0.84,46.47,42.87,40.73,0,0,0,46.08,19.32,30.53,62.19,MI,0.0025177928743888383,2.223216666127009e-05,0.002540025041050108,0.00214987934335488,2.0644154756893658e-05,0.0021705234981117738,0.5063948625055447,0.004748511771652798,0.5111433742771975,0.32325966425938807,0.004409332359391884,0.32766899661877996,0.1702361403872286,0.5599381679429292
1231,1231,1231,MI,G2600210,Benton Harbor Ross,726355,42.13,-86.43,49022.0,26021,RFCW,38.8,12.25,0.77,35.06,1.29,0.41,0.54,2.57,0,0,0,0,0,0,0,0,0.625,0,1.24,0.39,0.255,2.6,40.66,37.51,35.63,0,0,0,43.38,19.3,30.68,56.81,MI,0.0018595319775360434,5.855669053684929e-05,0.0019180886680728927,0.0018810817394271414,5.570026660822251e-05,0.001936782006035364,0.4154947800196197,0.013906355902697476,0.42940113592231716,0.28284278064776414,0.01322799707817565,0.29607077772593976,-0.009651751154347526,0.4503327184819155
1232,1232,1232,MI,G2600230,Battle Creek Kellogg Ap,725396,42.3,-85.25,49037.0,26023,RFCM,41.3,13.04,0.785,38.47,0.12,0.04,0.575,0.22,0,0,0,0,0,0,0,0,0.635,0,0.11,0.03,0.275,0.22,44.59,41.13,39.07,0,0,0,43.86,19.33,30.36,60.46,MI,0.002195426457800421,6.35204761750574e-06,0.002201778505417927,0.002062620419691771,4.764035713129305e-06,0.0020673844554049007,0.44228995358823187,0.0013567176490436564,0.4436466712372755,0.3101392580123311,0.0010175382367827422,0.31115679624911385,0.06500680106289418,0.4257977861492363
1233,1233,1233,MI,G2600250,Battle Creek Kellogg Ap,725396,42.3,-85.25,49037.0,26025,RFCM,41.3,13.04,0.785,38.47,0.12,0.04,0.575,0.22,0,0,0,0,0,0,0,0,0.635,0,0.11,0.03,0.275,0.22,44.59,41.13,39.07,0,0,0,43.86,19.33,30.36,60.46,MI,0.002195426457800421,6.35204761750574e-06,0.002201778505417927,0.002062620419691771,4.764035713129305e-06,0.0020673844554049007,0.44228995358823187,0.0013567176490436564,0.4436466712372755,0.3101392580123311,0.0010175382367827422,0.31115679624911385,0.06500680106289418,0.4257977861492363
1234,1234,1234,IN,G2600270,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628.0,26027,RFCW,34.92,11.03,0.71,31.05,2.21,0.7,0.49,4.48,0,0,0,0,0,0,0,0,0.565,0,2.11,0.67,0.225,4.54,36.04,33.24,31.58,0,0,0,42.34,19.22,30.87,52.46,MI,0.0016767208461039283,9.997483750193781e-05,0.0017766956836058662,0.0016669463348056035,9.569020160899763e-05,0.001762636536414601,0.3741148917237882,0.023742558858263985,0.3978574505820522,0.25064500209895174,0.022725020621481243,0.273370022720433,0.007976203205150271,0.4553806837442766
1235,1235,1235,MI,G2600290,Pellston Emmet County Ap,727347,45.57,-84.78,49769.0,26029,RFCM,48.12,15.2,0.93,42.41,0.09,0.03,0.69,0.17,0,0,0,0,0,0,0,0,0.72,0,0.08,0.03,0.31,0.17,49.26,45.44,43.17,0,0,0,46.25,19.36,30.47,64.8,MI,0.002561463201759189,4.764035713129305e-06,0.0025662272374723186,0.0022787617765814266,4.764035713129305e-06,0.002283525812294556,0.5155527066365894,0.0010175382367827422,0.5165702448733721,0.3426386550955586,0.0010175382367827422,0.3436561933323413,0.12380040709664482,0.5031600037942862
1236,1236,1236,MI,G2600310,Pellston Emmet County Ap,727347,45.57,-84.78,49769.0,26031,RFCM,48.12,15.2,0.93,42.41,0.09,0.03,0.69,0.17,0,0,0,0,0,0,0,0,0.72,0,0.08,0.03,0.31,0.17,49.26,45.44,43.17,0,0,0,46.25,19.36,30.47,64.8,MI,0.002561463201759189,4.764035713129305e-06,0.0025662272374723186,0.0022787617765814266,4.764035713129305e-06,0.002283525812294556,0.5155527066365894,0.0010175382367827422,0.5165702448733721,0.3426386550955586,0.0010175382367827422,0.3436561933323413,0.12380040709664482,0.5031600037942862
1237,1237,1237,MI,G2600330,Sault Ste Marie Sanderson Fie,727340,46.47,-84.35,49783.0,26033,RFCW,69.61,21.98,1.37,57.61,0.0,0.0,1.14,0.0,0,0,0,0,0,0,0,0,0.895,0,0.0,0.0,0.445,0.0,67.33,62.11,59.0,0,0,0,53.91,19.47,30.76,81.58,MI,0.0033348749366717834,0.0,0.0033348749366717834,0.0031147423843193747,0.0,0.0031147423843193747,0.7455163481494891,0.0,0.7455163481494891,0.46833817931305327,0.0,0.46833817931305327,0.07067440102289918,0.5918333825420635
1238,1238,1238,MI,G2600350,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,,26035,RFCM,54.85,17.32,1.065,45.58,0.07,0.02,0.835,0.14,0,0,0,0,0,0,0,0,0.77,0,0.07,0.02,0.35,0.14,53.11,49.0,46.55,0,0,0,48.66,19.39,30.55,68.39,MI,0.002919559886196076,3.17602380875287e-06,0.002922735910004829,0.0024572915284438797,3.17602380875287e-06,0.0024604675522526325,0.5874587420359032,0.0006783588245218282,0.588137100860425,0.36948270465850286,0.0006783588245218282,0.3701610634830247,0.18787825806886815,0.5888680871141828
1239,1239,1239,MI,G2600370,Lansing Capital City Arpt,725390,42.78,-84.58,48906.0,26037,RFCM,53.79,16.98,1.04,49.03,0.2,0.06,0.84,0.34,0,0,0,0,0,0,0,0,0.75,0,0.2,0.06,0.37,0.35,57.02,52.6,49.97,0,0,0,48.34,19.37,30.6,71.97,MI,0.002861597451686336,9.52807142625861e-06,0.0028711255231125945,0.0026378272325744507,9.52807142625861e-06,0.0026473553040007093,0.5759266420190321,0.0020350764735654844,0.5779617184925976,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.08452594888707286,0.4497484522590009
1240,1240,1240,MI,G2600390,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,,26039,RFCM,54.85,17.32,1.065,45.58,0.07,0.02,0.835,0.14,0,0,0,0,0,0,0,0,0.77,0,0.07,0.02,0.35,0.14,53.11,49.0,46.55,0,0,0,48.66,19.39,30.55,68.39,MI,0.002919559886196076,3.17602380875287e-06,0.002922735910004829,0.0024572915284438797,3.17602380875287e-06,0.0024604675522526325,0.5874587420359032,0.0006783588245218282,0.588137100860425,0.36948270465850286,0.0006783588245218282,0.3701610634830247,0.18787825806886815,0.5888680871141828
1241,1241,1241,MI,G2600410,Escanaba  Awos,726480,45.75,-87.03,,26041,MROE,61.96,19.56,1.185,51.02,0.0,0.0,0.925,0.0,0,0,0,0,0,0,0,0,0.84,0,0.0,0.0,0.39,0.0,59.43,54.82,52.08,0,0,0,51.1,19.47,30.65,74.3,MI,0.0041645312567384395,0.0,0.0041645312567384395,0.002749157583454969,0.0,0.002749157583454969,0.6634349303823479,0.0,0.6634349303823479,0.4133682014159005,0.0,0.4133682014159005,0.5148390480783999,0.6049491182676839
1242,1242,1242,MI,G2600430,Iron Mountain Ford,727437,45.82,-88.12,49802.0,26043,RFCW,59.74,18.86,1.19,48.76,0.2,0.06,0.99,0.36,0,0,0,0,0,0,0,0,0.785,0,0.19,0.06,0.385,0.37,57.02,52.6,49.97,0,0,0,50.52,19.35,30.64,71.95,MI,0.0028635649884483617,8.569271785880384e-06,0.002872134260234242,0.0026378272325744507,8.569271785880384e-06,0.002646396504360331,0.639692371524084,0.0020350764735654844,0.6417274479976495,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.08530005065453135,0.6096972251608156
1243,1243,1243,MI,G2600450,Lansing Capital City Arpt,725390,42.78,-84.58,48906.0,26045,RFCM,53.79,16.98,1.04,49.03,0.2,0.06,0.84,0.34,0,0,0,0,0,0,0,0,0.75,0,0.2,0.06,0.37,0.35,57.02,52.6,49.97,0,0,0,48.34,19.37,30.6,71.97,MI,0.002861597451686336,9.52807142625861e-06,0.0028711255231125945,0.0026378272325744507,9.52807142625861e-06,0.0026473553040007093,0.5759266420190321,0.0020350764735654844,0.5779617184925976,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.08452594888707286,0.4497484522590009
1244,1244,1244,MI,G2600470,Pellston Emmet County Ap,727347,45.57,-84.78,49769.0,26047,RFCM,48.12,15.2,0.93,42.41,0.09,0.03,0.69,0.17,0,0,0,0,0,0,0,0,0.72,0,0.08,0.03,0.31,0.17,49.26,45.44,43.17,0,0,0,46.25,19.36,30.47,64.8,MI,0.002561463201759189,4.764035713129305e-06,0.0025662272374723186,0.0022787617765814266,4.764035713129305e-06,0.002283525812294556,0.5155527066365894,0.0010175382367827422,0.5165702448733721,0.3426386550955586,0.0010175382367827422,0.3436561933323413,0.12380040709664482,0.5031600037942862
1245,1245,1245,MI,G2600490,Flint Bishop Intl Arpt,726370,42.97,-83.75,48507.0,26049,RFCM,46.84,14.79,0.89,41.16,0.39,0.12,0.68,0.77,0,0,0,0,0,0,0,0,0.675,0,0.38,0.12,0.305,0.78,47.83,44.12,41.92,0,0,0,45.9,19.32,30.51,63.45,MI,0.00249000266606225,1.905614285251722e-05,0.002509058808914767,0.0022125653517335504,1.905614285251722e-05,0.0022316214945860675,0.5016463507338919,0.004070152947130969,0.5057165036810228,0.3326852434598601,0.004070152947130969,0.3367553964069911,0.12432095451749536,0.5017324416379392
1246,1246,1246,MI,G2600510,Saginaw Tri City Intl Ap,726379,43.53,-84.08,,26051,RFCM,48.92,15.45,0.985,43.31,0.29,0.09,0.765,0.59,0,0,0,0,0,0,0,0,0.695,0,0.28,0.09,0.315,0.61,50.44,46.54,44.21,0,0,0,46.71,19.35,30.52,65.88,MI,0.0026098975648426704,1.4292107139387914e-05,0.0026241896719820584,0.002333925463954656,1.4292107139387914e-05,0.002348217571094044,0.5240321919431122,0.0030526147103482264,0.5270848066534605,0.3509331647919739,0.0030526147103482264,0.35398577950232213,0.11752407625475597,0.48899994625349863
1247,1247,1247,MI,G2600530,Ironwood  Awos,727445,46.53,-90.13,49938.0,26053,MROW,65.75,20.76,1.325,51.58,0.24,0.07,1.095,0.44,0,0,0,0,0,0,0,0,0.845,0,0.23,0.07,0.415,0.45,60.4,55.72,52.94,0,0,0,52.68,19.39,30.75,75.11,MI,0.003242435665093443,1.02771336453041e-05,0.003252712798738747,0.002794291509487612,1.02771336453041e-05,0.0028045686431329158,0.7041364598536577,0.002374255885826399,0.7065107157394841,0.4201546184402404,0.002374255885826399,0.4225288743260668,0.15979076023085687,0.6721004377898863
1248,1248,1248,MI,G2600550,Traverse City Cherry Capital,726387,44.73,-85.58,49686.0,26055,RFCM,47.27,14.93,0.925,39.94,0.43,0.14,0.685,0.83,0,0,0,0,0,0,0,0,0.69,0,0.41,0.13,0.29,0.84,46.47,42.87,40.73,0,0,0,46.08,19.32,30.53,62.19,MI,0.0025177928743888383,2.223216666127009e-05,0.002540025041050108,0.00214987934335488,2.0644154756893658e-05,0.0021705234981117738,0.5063948625055447,0.004748511771652798,0.5111433742771975,0.32325966425938807,0.004409332359391884,0.32766899661877996,0.1702361403872286,0.5599381679429292
1249,1249,1249,MI,G2600570,Lansing Capital City Arpt,725390,42.78,-84.58,48906.0,26057,RFCM,53.79,16.98,1.04,49.03,0.2,0.06,0.84,0.34,0,0,0,0,0,0,0,0,0.75,0,0.2,0.06,0.37,0.35,57.02,52.6,49.97,0,0,0,48.34,19.37,30.6,71.97,MI,0.002861597451686336,9.52807142625861e-06,0.0028711255231125945,0.0026378272325744507,9.52807142625861e-06,0.0026473553040007093,0.5759266420190321,0.0020350764735654844,0.5779617184925976,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.08452594888707286,0.4497484522590009
1250,1250,1250,MI,G2600590,Jackson Reynolds Field,725395,42.27,-84.47,49202.0,26059,RFCM,38.67,12.21,0.775,33.23,1.09,0.35,0.555,2.26,0,0,0,0,0,0,0,0,0.59,0,1.04,0.33,0.24,2.3,38.64,35.64,33.86,0,0,0,43.3,19.27,30.58,54.91,MI,0.002062033457832801,5.5580416653175225e-05,0.002117613874485976,0.0017873034708926505,5.240439284442236e-05,0.0018397078637370729,0.4141380623705761,0.011871279429131992,0.42600934179970806,0.268742114163858,0.011192920604610164,0.2799350347684682,0.15105985913675538,0.5218150245183016
1251,1251,1251,MI,G2600610,Hancock Houghton Co Ap,727440,47.17,-88.5,,26061,MROE,71.12,22.46,1.36,60.04,0.08,0.02,1.15,0.12,0,0,0,0,0,0,0,0,0.88,0,0.07,0.02,0.44,0.12,70.13,64.7,61.46,0,0,0,54.41,19.43,30.76,84.13,MI,0.004781833431453827,4.014973494083818e-06,0.004785848404947911,0.00324462779367998,4.014973494083818e-06,0.003248642767174064,0.761796959938013,0.0006783588245218282,0.7624753187625348,0.48786797941643134,0.0006783588245218282,0.48854633824095317,0.47318395648378253,0.5607021465105705
1252,1252,1252,MI,G2600630,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750.0,26063,RFCM,43.08,13.6,0.865,37.8,0.61,0.19,0.615,1.07,0,0,0,0,0,0,0,0,0.69,0,0.6,0.19,0.28,1.08,43.87,40.47,38.45,0,0,0,44.7,19.35,30.57,59.82,MI,0.002297059219680513,3.0172226183152267e-05,0.0023272314458636654,0.002029522207267833,3.0172226183152267e-05,0.002059694433450985,0.4612840006748431,0.006444408832957368,0.4677284095078005,0.30516255219448185,0.006444408832957368,0.31160696102743923,0.12989160336974173,0.501020413554284
1253,1253,1253,MI,G2600650,Lansing Capital City Arpt,725390,42.78,-84.58,48906.0,26065,RFCM,53.79,16.98,1.04,49.03,0.2,0.06,0.84,0.34,0,0,0,0,0,0,0,0,0.75,0,0.2,0.06,0.37,0.35,57.02,52.6,49.97,0,0,0,48.34,19.37,30.6,71.97,MI,0.002861597451686336,9.52807142625861e-06,0.0028711255231125945,0.0026378272325744507,9.52807142625861e-06,0.0026473553040007093,0.5759266420190321,0.0020350764735654844,0.5779617184925976,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.08452594888707286,0.4497484522590009
1254,1254,1254,MI,G2600670,Grand Rapids Kent County Int,726350,42.88,-85.52,49512.0,26067,RFCM,49.31,15.57,0.94,44.67,0.22,0.07,0.74,0.38,0,0,0,0,0,0,0,0,0.7,0,0.21,0.07,0.33,0.39,51.91,47.89,45.49,0,0,0,46.73,19.34,30.51,67.23,MI,0.0026218076541254945,1.1116083330635046e-05,0.0026329237374561297,0.0024016263530036207,1.1116083330635046e-05,0.002412742436334256,0.5281023448902432,0.002374255885826399,0.5304766007760696,0.36111279032848376,0.002374255885826399,0.36348704621431016,0.09125768992416826,0.4594099192830747
1255,1255,1255,MI,G2600690,Oscoda Wurtsmith Afb,726395,44.45,-83.4,48750.0,26069,RFCM,43.08,13.6,0.865,37.8,0.61,0.19,0.615,1.07,0,0,0,0,0,0,0,0,0.69,0,0.6,0.19,0.28,1.08,43.87,40.47,38.45,0,0,0,44.7,19.35,30.57,59.82,MI,0.002297059219680513,3.0172226183152267e-05,0.0023272314458636654,0.002029522207267833,3.0172226183152267e-05,0.002059694433450985,0.4612840006748431,0.006444408832957368,0.4677284095078005,0.30516255219448185,0.006444408832957368,0.31160696102743923,0.12989160336974173,0.501020413554284
1256,1256,1256,MI,G2600710,Iron Mountain Ford,727437,45.82,-88.12,49802.0,26071,MROE,59.74,18.86,1.19,48.76,0.2,0.06,0.99,0.36,0,0,0,0,0,0,0,0,0.785,0,0.19,0.06,0.385,0.37,57.02,52.6,49.97,0,0,0,50.52,19.35,30.64,71.95,MI,0.004025010927819026,1.2044920482251453e-05,0.004037055848301278,0.0026378272325744507,1.2044920482251453e-05,0.002649872153056702,0.639692371524084,0.0020350764735654844,0.6417274479976495,0.3966283727558622,0.0020350764735654844,0.3986634492294277,0.5234908007333184,0.6096972251608156
1257,1257,1257,MI,G2600730,Houghton Lake Roscommon Co Ar,726380,44.37,-84.68,,26073,RFCM,54.85,17.32,1.065,45.58,0.07,0.02,0.835,0.14,0,0,0,0,0,0,0,0,0.77,0,0.07,0.02,0.35,0.14,53.11,49.0,46.55,0,0,0,48.66,19.39,30.55,68.39,MI,0.002919559886196076,3.17602380875287e-06,0.002922735910004829,0.0024572915284438797,3.17602380875287e-06,0.0024604675522526325,0.5874587420359032,0.0006783588245218282,0.588137100860425,0.36948270465850286,0.0006783588245218282,0.3701610634830247,0.18787825806886815,0.5888680871141828
1258,1258,1258,MI,G2600750,Jackson Reynolds Field,725395,42.27,-84.47,49202.0,26075,RFCM,38.67,12.21,0.775,33.23,1.09,0.35,0.555,2.26,0,0,0,0,0,0,0,0,0.59,0,1.04,0.33,0.24,2.3,38.64,35.64,33.86,0,0,0,43.3,19.27,30.58,54.91,MI,0.002062033457832801,5.5580416653175225e-05,0.002117613874485976,0.0017873034708926505,5.240439284442236e-05,0.0018397078637370729,0.4141380623705761,0.011871279429131992,0.42600934179970806,0.268742114163858,0.011192920604610164,0.2799350347684682,0.15105985913675538,0.5218150245183016
1259,1259,1259,MI,G2600770,Kalamazoo Battle Cr,726357,42.23,-85.55,49002.0,26077,RFCW,35.73,11.28,0.745,31.0,0.81,0.26,0.515,1.63,0,0,0,0,0,0,0,0,0.575,0,0.77,0.24,0.225,1.65,36.04,33.25,31.59,0,0,0,42.22,19.27,30.46,52.52,MI,0.0017174248870868605,3.713351107214834e-05,0.0017545583981590088,0.0016674478228726327,3.4277087143521536e-05,0.0017017249100161542,0.382594377030311,0.008818664718783767,0.3914130417490948,0.2507204067325555,0.008140305894261938,0.2588607126268175,0.03104702048602739,0.512060435039323
1260,1260,1260,MI,G2600790,Traverse City Cherry Capital,726387,44.73,-85.58,49686.0,26079,RFCM,47.27,14.93,0.925,39.94,0.43,0.14,0.685,0.83,0,0,0,0,0,0,0,0,0.69,0,0.41,0.13,0.29,0.84,46.47,42.87,40.73,0,0,0,46.08,19.32,30.53,62.19,MI,0.0025177928743888383,2.223216666127009e-05,0.002540025041050108,0.00214987934335488,2.0644154756893658e-05,0.0021705234981117738,0.5063948625055447,0.004748511771652798,0.5111433742771975,0.32325966425938807,0.004409332359391884,0.32766899661877996,0.1702361403872286,0.5599381679429292
1261,1261,1261,MI,G2600810,Grand Rapids Kent County Int,726350,42.88,-85.52,49512.0,26081,RFCM,49.31,15.57,0.94,44.67,0.22,0.07,0.74,0.38,0,0,0,0,0,0,0,0,0.7,0,0.21,0.07,0.33,0.39,51.91,47.89,45.49,0,0,0,46.73,19.34,30.51,67.23,MI,0.0026218076541254945,1.1116083330635046e-05,0.0026329237374561297,0.0024016263530036207,1.1116083330635046e-05,0.002412742436334256,0.5281023448902432,0.002374255885826399,0.5304766007760696,0.36111279032848376,0.002374255885826399,0.36348704621431016,0.09125768992416826,0.4594099192830747
1262,1262,1262,MI,G2600830,Hancock Houghton Co Ap,727440,47.17,-88.5,,26083,MROE,71.12,22.46,1.36,60.04,0.08,0.02,1.15,0.12,0,0,0,0,0,0,0,0,0.88,0,0.07,0.02,0.44,0.12,70.13,64.7,61.46,0,0,0,54.41,19.43,30.76,84.13,MI,0.004781833431453827,4.014973494083818e-06,0.004785848404947911,0.00324462779367998,4.014973494083818e-06,0.003248642767174064,0.761796959938013,0.0006783588245218282,0.7624753187625348,0.48786797941643134,0.0006783588245218282,0.48854633824095317,0.47318395648378253,0.5607021465105705
1263,1263,1263,MI,G2600850,Cadillac Wexford Co Ap,726384,44.28,-85.42,49601.0,26085,RFCM,52.19,16.48,1.0,45.56,0.01,0.0,0.76,0.02,0,0,0,0,0,0,0,0,0.755,0,0.01,0.0,0.335,0.02,52.95,48.85,46.4,0,0,0,47.66,19.44,30.51,68.28,MI,0.002775844808850008,0.0,0.002775844808850008,0.0024497692074384398,0.0,0.0024497692074384398,0.5589676714059865,0.0,0.5589676714059865,0.36835163515444624,0.0,0.36835163515444624,0.1331046208032486,0.5174838878389036
